NombreBeca,Institucion,Carrera,Lugar,CategoriaDeBecas,Anio_Convocatoria,Genero,EstratoSocieconomico,BecasSegunMigracion
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Civil,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Marketing,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Marketing,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Administración,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería Industrial,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Química,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería de Minas,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Privada del Norte,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Química,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Psicología,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Psicología,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Continental,Ingeniería Ambiental,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad de Lima,Trabajo Social,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Psicología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Privada del Norte,Ingeniería Mecánica,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Arquitectura,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad de Lima,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Farmacia,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Química,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Trabajo Social,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Química,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Ingeniería Mecánica,Apurímac,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Enfermería,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Agraria La Molina,Administración,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Química,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Biología,Apurímac,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Trabajo Social,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad del Pacífico,Contabilidad,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Educación,Apurímac,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Economía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Biología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Gastronomía,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Trujillo,Química,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Farmacia,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Comunicaciones,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Medicina Humana,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Ingeniería,Contabilidad,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Contabilidad,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Piura,Administración,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Marketing,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Pontificia Universidad Católica del Perú,Turismo,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Nutrición,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Civil,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Gastronomía,Apurímac,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Educación,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Trujillo,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Nutrición,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Trujillo,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería de Minas,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Ricardo Palma,Turismo,Apurímac,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional de Cajamarca,Veterinaria,Apurímac,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional del Centro del Perú,Administración,Apurímac,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Farmacia,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Administración,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad San Martín de Porres,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Administración,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Farmacia,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Química,Arequipa,Pregrado,2021,Femenino,No Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad de Lima,Nutrición,Arequipa,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Ricardo Palma,Agronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Ingeniería Industrial,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Economía,Arequipa,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Pedro Ruiz Gallo,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Administración,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Turismo,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Veterinaria,Arequipa,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Psicología,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Nutrición,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Educación,Arequipa,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería de Minas,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Biología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Arquitectura,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Derecho,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Medicina Humana,Arequipa,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad del Pacífico,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Arquitectura,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad César Vallejo,Educación,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Continental,Ingeniería Industrial,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Gastronomía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Ingeniería Ambiental,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Privada del Norte,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Química,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad del Pacífico,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Ingeniería Industrial,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Peruana Cayetano Heredia,Turismo,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Contabilidad,Arequipa,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional Mayor de San Marcos,Medicina Humana,Arequipa,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Administración,Arequipa,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Nutrición,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional de Piura,Ingeniería Mecánica,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Derecho,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Tecnológica del Perú,Nutrición,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Electrónica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Derecho,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Enfermería,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Ingeniería Mecánica,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Farmacia,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Turismo,Arequipa,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Marketing,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Química,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Enfermería,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Farmacia,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Educación,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Cajamarca,Veterinaria,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Agraria La Molina,Veterinaria,Arequipa,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Tecnológica del Perú,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Química,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería de Sistemas,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional del Altiplano,Odontología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Peruana Cayetano Heredia,Ingeniería de Sistemas,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Economía,Arequipa,Pregrado,2021,Masculino,No Pobre,No Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Turismo,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de Piura,Economía,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Trabajo Social,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad del Pacífico,Odontología,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Tecnológica del Perú,Economía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Civil,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Psicología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Enfermería,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional del Centro del Perú,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Psicología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Medicina Humana,Arequipa,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Privada del Norte,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Ingeniería Industrial,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Comunicaciones,Arequipa,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Universidad Nacional de Piura,Economía,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Ingeniería Ambiental,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Trujillo,Contabilidad,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Marketing,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad San Martín de Porres,Educación,Arequipa,Pregrado,2021,Masculino,Pobre Extremo,No Migró
Beca 18,Universidad de Lima,Ingeniería Electrónica,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Ingeniería Industrial,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad César Vallejo,Marketing,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Pontificia Universidad Católica del Perú,Biología,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Nacional de Piura,Arquitectura,Arequipa,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Biología,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Ingeniería,Turismo,Lima,Pregrado,2021,Femenino,No Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Psicología,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Ricardo Palma,Arquitectura,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Nacional de Piura,Educación,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad del Pacífico,Administración,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad de Lima,Educación,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Arquitectura,Ayacucho,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad San Martín de Porres,Nutrición,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Administración,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad del Pacífico,Química,Ayacucho,Pregrado,2021,Femenino,Pobre Extremo,No Migró
Beca 18,Universidad Nacional de Piura,Ingeniería Ambiental,Ayacucho,Pregrado,2021,Femenino,Pobre,No Migró
Beca 18,Pontificia Universidad Católica del Perú,Psicología,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Continental,Gastronomía,Lima,Pregrado,2021,Masculino,Pobre Extremo,Migró
Beca 18,Universidad Privada del Norte,Nutrición,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de la Amazonía Peruana,Ingeniería de Sistemas,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional Jorge Basadre Grohmann,Comunicaciones,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional de Piura,Derecho,Lima,Pregrado,2021,Masculino,No Pobre,Migró
Beca 18,Universidad Ricardo Palma,Economía,Ayacucho,Pregrado,2021,Masculino,Pobre,No Migró
Beca 18,Universidad Ricardo Palma,Trabajo Social,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional de San Agustín de Arequipa,Ingeniería Electrónica,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Agraria La Molina,Veterinaria,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad Nacional San Cristóbal de Huamanga,Medicina Humana,Lima,Pregrado,2021,Masculino,Pobre,Migró
Beca 18,Universidad Nacional San Antonio Abad del Cusco,Enfermería,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional Hermilio Valdizán,Psicología,Lima,Pregrado,2021,Femenino,Pobre Extremo,Migró
Beca 18,Universidad de Lima,Ingeniería Civil,Lima,Pregrado,2021,Femenino,Pobre,Migró
Beca 18,Universidad Nacional de Cajamarca,Biología,Lima,Pregrado,2021,Masculino,Pobre,Migró
